date,ge4,ge12,ge25,ge50,ge100,ge150,ge200,ge250,ge300
2006-09-22,530867,439420,357877,271244,176438,114540,77210,52529,29671
2006-09-29,531925,440401,358703,272363,176986,115171,77629,52797,29823
2006-10-06,532966,441278,359671,273249,177545,115542,78013,53144,29961
2006-10-13,535725,442611,360614,274049,178140,115830,78350,53487,30123
2006-10-20,537031,443683,361353,274810,178723,116308,78734,53727,30853
2006-10-27,538186,444569,362212,275596,179256,116752,79133,54052,31084
2006-11-03,539327,445587,363120,276314,179636,117309,79505,54360,35149
2006-11-10,540439,446558,363941,277041,180123,117763,79917,54643,35960
2006-11-17,541826,447562,364714,277766,180817,118280,80294,54932,36311
2006-11-24,542950,448602,365807,278280,181593,118782,80614,55265,36571
2006-12-01,544981,451296,367043,278814,182298,119302,80966,55536,36954
2006-12-08,546274,452604,367910,279530,182952,119809,81299,55781,37727
2006-12-15,547758,453660,368679,280168,183527,120403,81608,56015,38068
2006-12-22,549080,454637,369624,280920,184245,121047,81966,56315,38309
2006-12-29,550227,455746,370491,281773,185019,121575,82302,56625,38573
2007-01-05,551314,457093,371765,282738,185765,122140,82687,56896,38880
2007-01-12,553060,458199,372734,283688,186415,122717,83170,57174,39164
2007-01-19,554239,460158,373565,284454,187146,123193,83504,57414,39395
2007-01-26,555016,461424,374484,285326,187871,123687,83861,57682,39665
2007-02-02,555823,462735,375374,286360,188621,124208,84215,57940,39929
2007-02-09,556892,464040,376278,287216,189401,124713,85003,58224,40195
2007-02-16,558066,465144,377286,288221,190055,125159,85796,58470,40433
2007-02-23,559549,466164,379869,289141,190739,125670,86296,58761,40848
2007-03-02,561106,467732,381151,290004,191388,126217,86609,59052,41134
2007-03-09,562791,468782,382102,291093,191915,126796,86929,59345,41377
2007-03-16,565375,469519,383022,291802,192505,127407,87339,59629,41620
2007-03-23,567123,470315,384067,292572,193048,127946,87681,59921,41881
2007-03-30,569116,471312,385337,293297,193645,128445,88031,60188,42130
2007-04-06,570706,472350,386344,293989,194418,129035,88477,60498,42347
2007-04-13,572453,473751,388137,294875,195091,129592,88822,60759,42591
2007-04-20,574697,475166,389242,295741,195730,131228,89204,61008,42831
2007-04-27,576265,476657,390483,296526,196345,132978,89544,61258,43081
2007-05-04,577830,479185,391611,297289,197021,133770,89966,61517,43311
2007-05-11,579047,480853,392635,298275,197705,134406,90393,61743,43591
2007-05-18,580277,482706,393590,299236,198333,134916,90765,62025,43891
2007-05-25,581565,484314,395043,299992,198987,135476,91057,62368,44141
2007-06-01,582813,486007,395993,300738,199654,136042,91379,62679,44407
2007-06-08,584356,487771,396717,301629,200357,137003,91750,63025,44684
2007-06-15,585444,489226,397326,302430,200929,137900,92185,63374,45021
2007-06-22,586772,490267,398341,303584,201496,138393,92798,63799,45260
2007-06-29,587785,491606,399373,304474,202151,138912,93204,64391,45585
2007-07-06,588842,492816,400575,305197,202816,139393,93541,64700,45798
2007-07-13,590414,493987,401885,305989,203493,140001,93928,65014,46072
2007-07-20,591993,495067,403154,306847,204158,140467,94396,65364,46359
2007-07-27,593131,495985,405379,307669,204869,141011,94926,65642,46613
2007-08-03,594701,497356,407064,308410,205615,141496,95418,65981,46811
2007-08-10,595767,498585,408705,309558,206234,142347,95828,66335,46973
2007-08-17,597952,499589,409998,311921,206921,142861,96252,66635,47155
2007-08-24,600088,500535,411128,312899,207702,143364,96647,66931,47338
2007-08-31,601572,501870,412983,313715,208616,143807,97083,67199,47579
2007-09-07,603046,503493,414263,314630,209545,144262,97657,67555,47818
2007-09-14,604545,504616,415338,315846,210238,144732,97998,67874,48111
2007-09-21,605702,505971,416534,316781,210822,145288,98245,68157,48430
2007-09-28,607062,506983,417699,318116,211474,145760,98672,68515,48647
2007-10-05,609197,509137,418803,319443,212130,146217,99018,68874,48942
2007-10-12,610327,511050,419752,320558,212713,146565,99483,69216,49232
2007-10-19,612067,512321,420586,321688,213373,147001,99933,69601,49478
2007-10-26,614398,513647,421878,322514,214026,147581,100392,69942,49728
2007-11-02,615749,515044,423061,323455,214487,148209,100824,70225,50014
2007-11-09,617083,516133,424031,324417,214951,148800,101302,70549,50221
2007-11-16,618443,517384,424948,325294,215538,149343,101747,70842,50423
2007-11-23,619846,519455,426204,325903,216082,149828,102281,71129,50639
2007-11-30,621268,520533,427680,326521,216732,150453,102868,71441,50911
2007-12-07,622707,522242,428745,327359,217503,151128,103322,71749,51190
2007-12-14,623970,524256,429907,328274,218265,151762,103844,72086,51423
2007-12-21,625140,525523,430905,329371,219029,152354,104354,72518,51678
2007-12-28,626370,526771,433016,330482,219681,152953,104769,72816,51891
2008-01-04,627554,528065,434811,331614,220354,153578,105213,73144,52140
2008-01-11,628809,529373,435900,333391,221208,154219,105680,73460,52373
2008-01-18,630033,530743,437133,334965,221919,154823,106156,73831,52623
2008-01-25,631231,532098,438448,336467,222650,155426,106559,74294,52844
2008-02-01,631991,533331,439429,337532,223310,156027,107027,74697,53102
2008-02-08,633273,534419,440500,338558,224019,156583,107515,74974,53369
2008-02-15,634444,535550,441564,340273,224814,157068,108014,75264,53637
2008-02-22,635643,536683,442549,341397,225406,157587,108549,75623,53899
2008-02-29,637229,537882,444221,342308,226019,158055,109030,75943,54147
2008-03-07,638800,539038,446103,343356,226632,158567,109472,76265,54393
2008-03-14,640076,540065,447309,344391,227244,159242,110014,76653,54680
2008-03-21,641236,540856,448480,345424,227986,159860,110488,76967,54920
2008-03-28,642575,542053,449795,346234,228710,160416,111002,77308,55146
2008-04-04,643960,543187,451024,347014,229400,160967,111500,77630,55379
2008-04-11,645586,544302,452227,348141,230057,161584,112035,78005,55616
2008-04-18,648727,545678,453434,349242,230727,162204,112571,78380,55814
2008-04-25,650450,547153,454534,350114,231594,162713,112989,78730,56074
2008-05-02,652218,548405,455528,350925,232255,163289,113505,78991,56384
2008-05-09,654647,549541,456475,352116,232944,163932,114013,79279,56664
2008-05-16,656002,550808,457522,353124,233749,164516,114867,79615,56973
2008-05-23,657406,552156,458659,353976,234404,165102,115670,79968,57282
2008-05-30,658868,553569,459759,354974,235206,165576,116114,80530,57669
2008-06-06,660244,554817,460698,355883,235952,166139,116568,80884,58210
2008-06-13,661514,556250,461436,357835,236593,166711,116996,81179,58500
2008-06-20,662948,557928,462528,359081,237280,167311,117552,81531,58771
2008-06-27,664144,559502,463564,360049,238059,167885,117997,81964,59081
2008-07-04,666091,560718,464567,361201,238785,168488,118485,82455,59336
2008-07-11,669052,562023,465812,362261,239374,169082,118908,82874,59638
2008-07-18,670649,563487,467171,363152,240667,169632,119622,83246,59956
2008-07-25,672051,564753,468376,364042,242726,170218,120054,83638,60243
2008-08-01,673628,565974,469413,365085,243497,170788,120516,83973,60518
2008-08-08,674776,567375,470565,366185,244215,171544,120891,84361,60766
2008-08-15,676310,568535,471802,367682,244940,172333,121271,84877,61079
2008-08-22,677535,570676,473027,368983,246020,172928,121675,85173,61369
2008-08-29,679259,573460,474168,370711,246820,173482,122175,85405,61630
2008-09-05,680571,575102,475514,371785,247955,174020,122560,85790,61948
2008-09-12,682166,576419,477061,372836,248865,174599,122981,86091,62247
2008-09-19,683498,577952,478516,373934,249703,175096,123279,86494,62556
2008-09-26,685037,578998,479701,375044,250581,175668,123638,86862,62920
2008-10-03,686292,580447,480924,376118,251308,176269,124163,87220,63213
2008-10-10,687910,581612,482636,377056,252037,176667,124706,87630,63471
2008-10-17,689321,583219,483794,377939,252826,177069,125228,88061,63765
2008-10-24,690585,584341,484977,378833,253516,177587,125668,88464,64020
2008-10-31,691940,585835,486194,379800,254045,178041,126066,88922,64292
2008-11-07,693279,587198,487272,380816,254572,178591,126630,89458,64572
2008-11-14,694714,588672,489161,381762,255327,179265,127217,89837,64847
2008-11-21,696033,589873,491781,382585,256098,179917,127810,90286,65151
2008-11-28,697359,591216,493221,383235,257007,180591,128326,90743,65562
2008-12-05,698835,592553,494503,384222,257919,181181,128822,91127,65824
2008-12-12,700455,593724,495930,385131,258839,181794,129394,91522,66119
2008-12-19,702442,594988,496940,386035,259953,182484,129960,91925,66399
2008-12-26,704014,596204,498279,387150,261184,183097,130490,92348,66710
2009-01-02,705633,597375,499387,388255,262405,183732,131001,92726,67101
2009-01-09,707370,598655,500868,389404,263280,184310,131515,93154,67465
2009-01-16,709080,599936,501935,390326,264088,184920,131976,93584,67710
2009-01-23,710415,601156,503304,391248,265292,185597,132390,94024,67976
2009-01-30,711392,602690,504561,392336,266145,186098,132852,94448,68315
2009-02-06,712533,604406,505887,393433,266788,186611,133242,94894,68595
2009-02-13,714281,606022,506928,394428,267553,187146,133648,95291,68871
2009-02-20,715755,607566,508196,395597,268394,187660,134233,95766,69237
2009-02-27,717317,609003,509449,396932,269226,188247,134757,96182,69507
2009-03-06,718623,610553,510595,398191,269839,188941,135238,96624,69829
2009-03-13,720264,611655,511769,399244,270488,189543,135739,97080,70115
2009-03-20,721808,612601,512858,400373,271276,190098,136295,97555,70445
2009-03-27,723183,613730,513886,402154,272190,190652,136785,98066,70775
2009-04-10,724767,615386,515107,403185,272883,191329,137227,98446,71099
2009-04-17,726282,616765,516292,404162,273541,191869,137705,98895,71332
2009-04-24,727590,618233,517371,405073,274358,192479,138266,99359,71599
2009-05-01,728962,619458,518763,406015,275243,193147,138745,100044,71906
2009-05-08,731598,620923,520377,407549,275969,193705,139266,100691,72221
2009-05-15,733243,622328,521889,408745,276794,194364,139691,101047,72739
2009-05-22,734722,623697,523300,409878,277535,195004,140164,101461,73039
2009-05-29,736489,625112,524587,411016,278394,195529,140636,101842,73313
2009-06-05,737749,626468,525965,412014,279096,196129,141154,102330,73619
2009-06-12,739828,627582,526866,412936,279808,196817,141677,102673,74011
2009-06-19,741035,628913,527668,413929,280672,197467,142224,103096,74457
2009-06-26,742442,631246,528701,414948,281564,197994,142764,103490,74833
2009-07-03,744031,632490,530083,416102,282278,199146,143207,104105,75170
2009-07-10,745432,633898,531376,416982,283012,201007,143667,104482,75511
2009-07-17,747043,635516,532607,417999,283883,201525,144140,104880,75806
2009-07-24,748427,636651,533760,419054,284750,202163,144789,105203,76154
2009-07-31,750153,638171,535029,420004,285900,202793,145446,105529,76625
2009-08-07,751569,639275,536338,420926,287019,203775,145929,105859,76851
2009-08-14,753476,640644,537585,422093,288138,204481,146419,106290,77048
2009-08-21,755073,642038,538937,423207,288967,205428,146898,106609,77395
2009-08-28,756540,643368,540230,424181,289773,206177,147424,106982,77656
2009-09-04,758006,644883,541286,425204,290717,206847,147850,107248,78002
2009-09-11,759417,646213,542626,426184,291610,207575,148364,107564,78337
2009-09-18,760768,647813,544807,427107,292472,208191,148887,108019,78647
2009-09-25,762191,649207,546018,428245,293271,208783,149222,108479,78997
2009-10-02,763804,650942,547270,429241,294005,209459,149551,108957,79379
2009-10-09,765220,652391,548701,430197,294747,210036,149991,109348,79752
2009-10-16,766802,653698,549729,431375,295575,210446,150376,109706,80157
2009-10-23,768211,655144,551097,432805,296405,210899,150863,110207,80660
2009-10-30,770219,656474,552206,434031,297144,211506,151450,110699,81000
2009-11-06,771602,657681,553497,435133,297808,212171,152042,111245,81396
2009-11-13,773000,659029,554800,436329,298324,212989,152656,111712,81786
2009-11-20,774671,660475,556051,437629,299125,213818,153200,112159,82118
2009-11-27,776304,661820,557536,438447,299899,214637,153729,112656,82455
2009-12-04,777799,663254,558908,439113,300657,215563,154332,113153,82812
2009-12-11,779292,664575,560378,440106,301569,216666,154855,113612,83167
2009-12-18,780984,666453,561719,441268,302456,217766,155403,114064,83464
2009-12-25,782383,667734,563396,442460,303375,218561,155878,114506,83840
2010-01-01,784076,669046,564671,443530,304200,219283,156384,114902,84193
2010-01-08,785409,670609,565907,444611,304994,220312,156979,115279,84590
2010-01-15,787404,672128,567297,445678,305968,221069,157421,115692,84969
2010-01-22,788961,673347,568380,446833,306924,221645,157869,116016,85377
2010-01-29,789818,674752,569538,447933,307829,222287,158351,116350,85718
2010-02-05,790605,676397,570732,449027,308710,223002,158792,116853,86154
2010-02-12,791907,677782,571804,450106,309812,223693,159297,117314,86538
2010-02-19,793410,679358,572911,451144,310715,224241,159882,117754,86925
2010-02-26,795014,680571,574225,452372,311617,224824,160405,118187,87345
2010-03-05,796525,681937,575428,454369,312519,225494,160867,118692,87775
2010-03-12,797976,683342,577165,455490,313728,226266,161345,119143,88215
2010-03-19,799240,684134,578383,456669,314570,226896,161930,119539,88535
2010-03-26,800946,685007,579594,457882,315364,227477,162373,119955,88946
2010-04-02,802556,686226,581066,458864,316106,228161,162898,120421,89329
2010-04-09,804312,687607,582484,460110,316901,228887,163501,120847,89955
2010-04-16,805883,689077,583588,461062,317630,229505,163988,121291,90523
2010-04-23,807938,690447,584770,462259,318539,230191,164577,121669,90848
2010-04-30,809524,691763,586289,463390,319499,230814,165115,122101,91214
2010-05-07,811089,692964,587562,464458,320414,231546,165577,122494,91552
2010-05-14,812881,694533,589016,465669,321250,232173,166108,122954,91949
2010-05-21,814567,695966,590101,466917,322083,232793,166720,123418,92248
2010-05-28,816297,697524,591316,468152,322882,233511,167280,123926,92638
2010-06-04,817523,698972,592528,469222,323784,234265,167756,124404,92994
2010-06-11,818886,700825,593350,470194,324790,234851,168805,124803,93550
2010-06-18,820258,702304,594085,471281,325500,235504,170505,125201,93907
2010-06-25,821682,703832,595220,472320,326373,236323,170982,125613,94286
2010-07-02,822914,705544,596497,473514,327294,237119,171570,126211,94573
2010-07-09,824284,707156,597888,474549,328122,238070,172139,126785,94847
2010-07-16,825537,708752,599208,475582,328903,239097,173020,127212,95157
2010-07-23,827212,709968,600431,476613,329878,240132,173674,127644,95552
2010-07-30,829561,711258,601551,477608,330868,240874,174496,128085,95840
2010-08-06,830923,712607,603146,478640,331750,241621,175183,128538,96170
2010-08-13,832335,714035,604540,479738,332605,242379,175791,128922,96408
2010-08-20,833838,715300,606017,480841,333423,243182,176409,129372,96698
2010-08-27,835693,716744,607469,482063,334225,243995,176972,129848,97116
2010-09-03,837150,718044,609235,483155,335286,244735,177495,130121,97523
2010-09-10,838559,719586,610646,484260,336168,245425,178093,130393,97952
2010-09-17,840562,721665,612107,485549,337026,246050,178593,130776,98308
2010-09-24,842229,722902,613721,486757,338005,246807,178956,131107,98627
2010-10-01,844331,724127,615129,487653,339176,247528,179325,131542,99079
2010-10-08,845680,725312,616539,488735,340187,248155,179857,132035,99527
2010-10-15,847184,726712,617704,490022,341030,248751,180430,132583,100017
2010-10-22,848540,728057,618847,491179,342027,249210,181157,133150,100425
2010-10-29,850104,729351,620081,492564,343045,249904,181889,133666,100821
2010-11-05,851670,730996,621427,493582,343797,250601,182552,134140,101285
2010-11-12,853222,732611,622612,494683,344379,251258,183363,134675,101733
2010-11-19,854708,734525,623735,495674,345216,252084,184270,135111,102158
2010-11-26,856270,735833,624901,496377,346088,252907,185295,135572,102563
2010-12-03,857670,737210,626345,497112,346968,253724,185973,136003,102931
2010-12-10,859427,738517,628271,498096,347861,254432,186584,136422,102931
2010-12-17,861112,740022,629398,499243,348827,255132,187528,136422,102931
2010-12-24,862633,741362,630582,500506,349724,256028,187528,136422,102931
2010-12-31,864125,742845,631669,501657,350757,256028,187528,136422,102931
2011-01-07,865975,744266,632978,502891,350757,256028,187528,136422,102931
2011-01-14,867667,745781,634220,502891,350757,256028,187528,136422,102931
2011-01-21,869169,747124,634220,502891,350757,256028,187528,136422,102931
2011-01-28,870332,747124,634220,502891,350757,256028,187528,136422,102931
