"date","peer_id","sum"
"2006-06-23",119,187112
"2006-06-23",122,188428
"2006-06-23",124,187820
"2006-06-23",126,192781
"2006-06-23",127,188524
"2006-06-23",128,188883
"2006-06-23",129,187496
"2006-06-23",130,187494
"2006-06-23",132,82049
"2006-06-23",133,191284
"2006-06-23",134,186979
"2006-06-23",135,186759
"2006-06-23",136,187201
"2006-06-23",138,188861
"2006-06-23",141,189757
"2006-06-23",142,187004
"2006-06-23",143,191423
"2006-06-23",145,186896
"2006-06-23",146,187153
"2006-06-23",148,187198
"2006-06-23",149,187017
"2006-06-23",150,186406
"2006-06-23",151,185248
"2006-06-23",152,187040
"2006-06-23",153,187619
"2006-06-23",154,187617
"2006-06-23",155,187564
"2006-06-23",157,187130
"2006-06-23",159,187130
"2006-06-23",160,192477
"2006-06-23",161,9492
"2006-06-23",162,9619
"2006-06-23",163,186401
"2006-06-23",164,190746
"2006-06-30",55,186092
"2006-06-30",58,162207
"2006-06-30",60,187329
"2006-06-30",68,187568
"2006-06-30",72,187562
"2006-06-30",101,188624
"2006-06-30",104,128550
"2006-06-30",105,188404
"2006-06-30",106,188308
"2006-06-30",107,188058
"2006-06-30",114,188684
"2006-06-30",118,187670
"2006-06-30",119,187562
"2006-06-30",122,188057
"2006-06-30",124,188354
"2006-06-30",126,193274
"2006-06-30",127,188959
"2006-06-30",128,189508
"2006-06-30",129,187964
"2006-06-30",130,187967
"2006-06-30",132,82293
"2006-06-30",133,191775
"2006-06-30",134,187435
"2006-06-30",135,187307
"2006-06-30",136,187648
"2006-06-30",138,189279
"2006-06-30",141,190137
"2006-06-30",142,187465
"2006-06-30",143,191904
"2006-06-30",145,187426
"2006-06-30",146,187591
"2006-06-30",148,187658
"2006-06-30",149,187464
"2006-06-30",150,186951
"2006-06-30",151,185601
"2006-06-30",152,187483
"2006-06-30",153,188077
"2006-06-30",154,188074
"2006-06-30",155,188040
"2006-06-30",157,187619
"2006-06-30",159,187619
"2006-06-30",160,192854
"2006-06-30",161,9281
"2006-06-30",162,9409
"2006-06-30",163,186861
"2006-06-30",164,191116
"2006-07-07",55,186672
"2006-07-07",58,163027
"2006-07-07",60,187832
"2006-07-07",68,188141
"2006-07-07",72,188143
"2006-07-07",101,189192
"2006-07-07",104,129665
"2006-07-07",105,189404
"2006-07-07",106,188894
"2006-07-07",107,188558
"2006-07-07",114,189275
"2006-07-07",118,188201
"2006-07-07",119,188143
"2006-07-07",122,188688
"2006-07-07",124,188759
"2006-07-07",126,193761
"2006-07-07",127,189574
"2006-07-07",128,189875
"2006-07-07",129,188520
"2006-07-07",130,188519
"2006-07-07",132,82305
"2006-07-07",133,192218
"2006-07-07",134,188031
"2006-07-07",135,187798
"2006-07-07",136,188229
"2006-07-07",138,189761
"2006-07-07",141,190541
"2006-07-07",142,188059
"2006-07-07",143,192353
"2006-07-07",145,187906
"2006-07-07",146,188171
"2006-07-07",148,188235
"2006-07-07",149,188051
"2006-07-07",150,187444
"2006-07-07",151,186099
"2006-07-07",152,188066
"2006-07-07",153,188657
"2006-07-07",154,188657
"2006-07-07",155,188613
"2006-07-07",157,188191
"2006-07-07",159,188191
"2006-07-07",160,192465
"2006-07-07",161,9315
"2006-07-07",162,9442
"2006-07-07",163,187471
"2006-07-07",164,191546
"2006-07-14",55,187011
"2006-07-14",58,178325
"2006-07-14",60,188012
"2006-07-14",68,188493
"2006-07-14",72,188468
"2006-07-14",101,189517
"2006-07-14",104,129458
"2006-07-14",105,189679
"2006-07-14",106,189145
"2006-07-14",107,188627
"2006-07-14",114,189370
"2006-07-14",118,188458
"2006-07-14",119,188468
"2006-07-14",122,188964
"2006-07-14",124,189168
"2006-07-14",126,194108
"2006-07-14",127,189476
"2006-07-14",128,190145
"2006-07-14",129,188859
"2006-07-14",130,188860
"2006-07-14",132,82476
"2006-07-14",133,192536
"2006-07-14",134,188358
"2006-07-14",135,188140
"2006-07-14",136,188377
"2006-07-14",138,189909
"2006-07-14",141,191022
"2006-07-14",142,188395
"2006-07-14",143,192651
"2006-07-14",145,188270
"2006-07-14",146,188533
"2006-07-14",148,188582
"2006-07-14",149,188380
"2006-07-14",150,187787
"2006-07-14",151,186299
"2006-07-14",152,188381
"2006-07-14",153,189001
"2006-07-14",154,188990
"2006-07-14",155,188926
"2006-07-14",157,188801
"2006-07-14",159,188801
"2006-07-14",160,191313
"2006-07-14",161,9308
"2006-07-14",162,9436
"2006-07-14",163,187631
"2006-07-14",164,191810
"2006-07-21",55,189661
"2006-07-21",58,180960
"2006-07-21",60,190862
"2006-07-21",68,191159
"2006-07-21",72,191166
"2006-07-21",101,192073
"2006-07-21",104,132867
"2006-07-21",105,192369
"2006-07-21",106,191806
"2006-07-21",107,191322
"2006-07-21",114,192218
"2006-07-21",118,190866
"2006-07-21",119,191166
"2006-07-21",122,191633
"2006-07-21",124,191797
"2006-07-21",126,196718
"2006-07-21",127,192572
"2006-07-21",128,192866
"2006-07-21",129,191524
"2006-07-21",130,191525
"2006-07-21",132,84324
"2006-07-21",133,194095
"2006-07-21",134,191030
"2006-07-21",135,190785
"2006-07-21",136,191198
"2006-07-21",138,192887
"2006-07-21",141,193657
"2006-07-21",142,191045
"2006-07-21",143,195502
"2006-07-21",145,190429
"2006-07-21",146,191191
"2006-07-21",148,190741
"2006-07-21",149,191018
"2006-07-21",150,190436
"2006-07-21",151,188868
"2006-07-21",152,191038
"2006-07-21",153,191696
"2006-07-21",154,191693
"2006-07-21",155,191657
"2006-07-21",157,191453
"2006-07-21",159,191453
"2006-07-21",160,195482
"2006-07-21",161,9482
"2006-07-21",162,9612
"2006-07-21",163,190445
"2006-07-21",164,194516
"2006-07-28",55,188727
"2006-07-28",58,179852
"2006-07-28",60,189955
"2006-07-28",68,190252
"2006-07-28",72,190233
"2006-07-28",101,191271
"2006-07-28",104,134896
"2006-07-28",105,191464
"2006-07-28",107,190665
"2006-07-28",114,191142
"2006-07-28",118,190257
"2006-07-28",119,190233
"2006-07-28",122,190697
"2006-07-28",124,190899
"2006-07-28",126,195811
"2006-07-28",127,191358
"2006-07-28",128,191969
"2006-07-28",129,190591
"2006-07-28",130,190593
"2006-07-28",132,83026
"2006-07-28",133,193152
"2006-07-28",134,190095
"2006-07-28",135,189887
"2006-07-28",136,190090
"2006-07-28",138,191947
"2006-07-28",141,192655
"2006-07-28",142,190131
"2006-07-28",143,194582
"2006-07-28",145,190004
"2006-07-28",146,190358
"2006-07-28",148,190310
"2006-07-28",149,190119
"2006-07-28",150,189516
"2006-07-28",151,187861
"2006-07-28",152,190129
"2006-07-28",153,190752
"2006-07-28",154,190747
"2006-07-28",155,190709
"2006-07-28",157,190544
"2006-07-28",159,190546
"2006-07-28",160,194441
"2006-07-28",161,9553
"2006-07-28",162,9682
"2006-07-28",163,189549
"2006-07-28",164,193607
"2006-07-28",165,190992
"2006-08-04",55,189242
"2006-08-04",58,180289
"2006-08-04",60,190162
"2006-08-04",68,190791
"2006-08-04",72,190758
"2006-08-04",101,191659
"2006-08-04",104,135431
"2006-08-04",105,191900
"2006-08-04",107,190597
"2006-08-04",114,191540
"2006-08-04",118,190695
"2006-08-04",119,190758
"2006-08-04",122,191090
"2006-08-04",124,191243
"2006-08-04",126,196292
"2006-08-04",127,191679
"2006-08-04",128,192382
"2006-08-04",129,190889
"2006-08-04",130,190891
"2006-08-04",132,83188
"2006-08-04",133,192711
"2006-08-04",134,190649
"2006-08-04",135,190263
"2006-08-04",136,190584
"2006-08-04",138,192063
"2006-08-04",141,193404
"2006-08-04",142,190515
"2006-08-04",143,194640
"2006-08-04",145,190528
"2006-08-04",146,190721
"2006-08-04",148,190847
"2006-08-04",149,190496
"2006-08-04",150,190032
"2006-08-04",151,188106
"2006-08-04",152,190447
"2006-08-04",153,191276
"2006-08-04",154,191278
"2006-08-04",155,191131
"2006-08-04",157,190490
"2006-08-04",159,190494
"2006-08-04",160,194893
"2006-08-04",161,9466
"2006-08-04",162,9595
"2006-08-04",163,189931
"2006-08-04",164,192293
"2006-08-04",165,191421
"2006-08-11",55,189827
"2006-08-11",58,181146
"2006-08-11",60,190940
"2006-08-11",68,191366
"2006-08-11",72,191350
"2006-08-11",101,192219
"2006-08-11",104,129619
"2006-08-11",105,192403
"2006-08-11",107,191795
"2006-08-11",114,192253
"2006-08-11",118,191206
"2006-08-11",119,191350
"2006-08-11",122,191660
"2006-08-11",124,191826
"2006-08-11",126,196899
"2006-08-11",127,192331
"2006-08-11",128,193042
"2006-08-11",129,191601
"2006-08-11",130,191607
"2006-08-11",132,83716
"2006-08-11",133,193287
"2006-08-11",134,191225
"2006-08-11",135,190836
"2006-08-11",136,191276
"2006-08-11",138,192794
"2006-08-11",141,194006
"2006-08-11",142,191092
"2006-08-11",143,195529
"2006-08-11",145,191094
"2006-08-11",146,191297
"2006-08-11",148,191412
"2006-08-11",149,191075
"2006-08-11",150,190622
"2006-08-11",151,188561
"2006-08-11",152,191015
"2006-08-11",153,191868
"2006-08-11",154,191871
"2006-08-11",155,191716
"2006-08-11",157,191249
"2006-08-11",159,191250
"2006-08-11",160,195554
"2006-08-11",161,9511
"2006-08-11",162,9639
"2006-08-11",163,190624
"2006-08-11",164,192873
"2006-08-11",165,191984
"2006-08-18",55,190512
"2006-08-18",58,181850
"2006-08-18",60,191610
"2006-08-18",68,192072
"2006-08-18",72,192006
"2006-08-18",101,192954
"2006-08-18",104,127714
"2006-08-18",105,193123
"2006-08-18",107,192610
"2006-08-18",114,192921
"2006-08-18",118,191974
"2006-08-18",119,192006
"2006-08-18",122,192342
"2006-08-18",124,192581
"2006-08-18",126,197574
"2006-08-18",127,193118
"2006-08-18",128,193856
"2006-08-18",129,192356
"2006-08-18",130,192360
"2006-08-18",132,83880
"2006-08-18",133,193838
"2006-08-18",134,191919
"2006-08-18",135,191455
"2006-08-18",136,191915
"2006-08-18",138,193462
"2006-08-18",141,194827
"2006-08-18",142,191767
"2006-08-18",143,196474
"2006-08-18",145,191864
"2006-08-18",146,191975
"2006-08-18",148,192187
"2006-08-18",149,191731
"2006-08-18",150,191268
"2006-08-18",151,189057
"2006-08-18",152,191686
"2006-08-18",153,192538
"2006-08-18",154,192533
"2006-08-18",155,192379
"2006-08-18",157,191922
"2006-08-18",159,191922
"2006-08-18",160,196471
"2006-08-18",161,9627
"2006-08-18",162,9753
"2006-08-18",163,191292
"2006-08-18",164,8591
"2006-08-18",165,192609
"2006-08-18",166,191572
"2006-08-25",55,191319
"2006-08-25",58,182213
"2006-08-25",60,191868
"2006-08-25",68,192369
"2006-08-25",72,192330
"2006-08-25",101,193310
"2006-08-25",104,130812
"2006-08-25",105,193442
"2006-08-25",107,192931
"2006-08-25",114,193252
"2006-08-25",118,192038
"2006-08-25",119,192329
"2006-08-25",122,192667
"2006-08-25",124,192889
"2006-08-25",126,197839
"2006-08-25",127,193276
"2006-08-25",128,195796
"2006-08-25",129,192567
"2006-08-25",130,192571
"2006-08-25",132,84122
"2006-08-25",133,194177
"2006-08-25",134,192241
"2006-08-25",135,191796
"2006-08-25",136,192197
"2006-08-25",138,193934
"2006-08-25",141,195162
"2006-08-25",142,191963
"2006-08-25",143,196787
"2006-08-25",145,192172
"2006-08-25",146,192333
"2006-08-25",148,192519
"2006-08-25",149,192087
"2006-08-25",150,191590
"2006-08-25",151,189297
"2006-08-25",152,192054
"2006-08-25",153,192858
"2006-08-25",154,192853
"2006-08-25",155,192688
"2006-08-25",157,192181
"2006-08-25",159,192181
"2006-08-25",160,196693
"2006-08-25",161,9657
"2006-08-25",162,9785
"2006-08-25",163,191453
"2006-08-25",164,193948
"2006-08-25",165,192884
"2006-08-25",166,191883
"2006-09-01",55,192079
"2006-09-01",58,183092
"2006-09-01",60,192666
"2006-09-01",68,193252
"2006-09-01",72,193056
"2006-09-01",101,194049
"2006-09-01",104,132867
"2006-09-01",105,194133
"2006-09-01",107,193497
"2006-09-01",114,193990
"2006-09-01",118,192778
"2006-09-01",119,193055
"2006-09-01",122,193392
"2006-09-01",124,193571
"2006-09-01",126,198643
"2006-09-01",127,194273
"2006-09-01",128,195027
"2006-09-01",129,193324
"2006-09-01",130,193337
"2006-09-01",132,84016
"2006-09-01",133,194900
"2006-09-01",134,192988
"2006-09-01",135,192596
"2006-09-01",136,192925
"2006-09-01",138,194771
"2006-09-01",141,196054
"2006-09-01",142,192842
"2006-09-01",143,197535
"2006-09-01",145,192972
"2006-09-01",146,193083
"2006-09-01",148,193244
"2006-09-01",149,192807
"2006-09-01",150,192406
"2006-09-01",151,189906
"2006-09-01",152,192757
"2006-09-01",153,193615
"2006-09-01",154,193612
"2006-09-01",155,193474
"2006-09-01",157,192977
"2006-09-01",159,192976
"2006-09-01",160,197654
"2006-09-01",161,9725
"2006-09-01",162,9854
"2006-09-01",163,192339
"2006-09-01",164,196667
"2006-09-01",165,193538
"2006-09-01",166,192664
"2006-09-08",55,192414
"2006-09-08",58,183590
"2006-09-08",60,193026
"2006-09-08",68,193460
"2006-09-08",72,193425
"2006-09-08",101,194418
"2006-09-08",104,132916
"2006-09-08",105,194470
"2006-09-08",107,193986
"2006-09-08",114,194350
"2006-09-08",118,193142
"2006-09-08",119,193424
"2006-09-08",122,193756
"2006-09-08",124,193923
"2006-09-08",126,199007
"2006-09-08",127,194816
"2006-09-08",128,195246
"2006-09-08",129,193712
"2006-09-08",130,193726
"2006-09-08",132,84547
"2006-09-08",133,195284
"2006-09-08",134,193366
"2006-09-08",135,192928
"2006-09-08",136,193305
"2006-09-08",138,195305
"2006-09-08",141,196495
"2006-09-08",142,193188
"2006-09-08",143,198036
"2006-09-08",145,193313
"2006-09-08",146,193435
"2006-09-08",148,193599
"2006-09-08",149,193140
"2006-09-08",150,192773
"2006-09-08",151,190140
"2006-09-08",152,193096
"2006-09-08",153,193993
"2006-09-08",154,193992
"2006-09-08",155,193858
"2006-09-08",157,193318
"2006-09-08",159,193320
"2006-09-08",160,198074
"2006-09-08",161,9947
"2006-09-08",162,10077
"2006-09-08",163,192674
"2006-09-08",164,197061
"2006-09-08",165,193941
"2006-09-08",166,193007
"2006-09-15",55,193219
"2006-09-15",58,195833
"2006-09-15",60,193845
"2006-09-15",68,194340
"2006-09-15",72,194252
"2006-09-15",101,195247
"2006-09-15",104,134467
"2006-09-15",105,195401
"2006-09-15",107,194646
"2006-09-15",114,195196
"2006-09-15",118,193694
"2006-09-15",119,194251
"2006-09-15",122,194602
"2006-09-15",124,194749
"2006-09-15",126,199754
"2006-09-15",127,195483
"2006-09-15",128,196096
"2006-09-15",129,194522
"2006-09-15",130,194536
"2006-09-15",132,84808
"2006-09-15",133,196107
"2006-09-15",134,194192
"2006-09-15",135,193859
"2006-09-15",136,194203
"2006-09-15",138,196079
"2006-09-15",141,197309
"2006-09-15",142,194059
"2006-09-15",143,198871
"2006-09-15",145,194145
"2006-09-15",146,194286
"2006-09-15",148,194443
"2006-09-15",149,194023
"2006-09-15",150,193587
"2006-09-15",151,190884
"2006-09-15",152,193903
"2006-09-15",153,194836
"2006-09-15",154,194835
"2006-09-15",155,194695
"2006-09-15",157,194174
"2006-09-15",159,194173
"2006-09-15",160,201523
"2006-09-15",161,10006
"2006-09-15",162,10136
"2006-09-15",163,193500
"2006-09-15",164,197883
"2006-09-15",165,194734
"2006-09-15",166,193860
"2006-09-22",55,193540
"2006-09-22",58,195925
"2006-09-22",60,194126
"2006-09-22",68,194652
"2006-09-22",72,194493
"2006-09-22",101,195491
"2006-09-22",104,136880
"2006-09-22",105,195637
"2006-09-22",107,195040
"2006-09-22",114,195426
"2006-09-22",118,194168
"2006-09-22",119,194493
"2006-09-22",122,194842
"2006-09-22",124,195007
"2006-09-22",126,199929
"2006-09-22",127,195638
"2006-09-22",128,196332
"2006-09-22",129,194843
"2006-09-22",130,194862
"2006-09-22",132,84990
"2006-09-22",133,196412
"2006-09-22",134,194514
"2006-09-22",135,194037
"2006-09-22",136,194477
"2006-09-22",138,196126
"2006-09-22",141,197356
"2006-09-22",142,194314
"2006-09-22",143,197263
"2006-09-22",145,194375
"2006-09-22",146,194530
"2006-09-22",148,194664
"2006-09-22",149,194252
"2006-09-22",150,193737
"2006-09-22",151,191099
"2006-09-22",152,194186
"2006-09-22",153,195070
"2006-09-22",154,195062
"2006-09-22",155,194994
"2006-09-22",157,194413
"2006-09-22",159,194414
"2006-09-22",160,201962
"2006-09-22",161,9806
"2006-09-22",162,9935
"2006-09-22",163,193787
"2006-09-22",164,197930
"2006-09-22",165,195051
"2006-09-22",166,194102
"2006-09-29",55,194363
"2006-09-29",58,196941
"2006-09-29",60,194966
"2006-09-29",68,195443
"2006-09-29",72,194939
"2006-09-29",101,196342
"2006-09-29",104,136588
"2006-09-29",105,196511
"2006-09-29",114,196320
"2006-09-29",118,195031
"2006-09-29",119,194939
"2006-09-29",122,195684
"2006-09-29",124,195860
"2006-09-29",126,200805
"2006-09-29",127,196540
"2006-09-29",128,196677
"2006-09-29",129,195594
"2006-09-29",130,195608
"2006-09-29",132,85218
"2006-09-29",133,197187
"2006-09-29",134,195331
"2006-09-29",135,194893
"2006-09-29",136,195244
"2006-09-29",138,197012
"2006-09-29",141,198062
"2006-09-29",142,195157
"2006-09-29",143,198090
"2006-09-29",145,195194
"2006-09-29",146,195382
"2006-09-29",148,195516
"2006-09-29",149,195111
"2006-09-29",150,194600
"2006-09-29",151,191899
"2006-09-29",152,195196
"2006-09-29",153,195909
"2006-09-29",154,195903
"2006-09-29",155,195794
"2006-09-29",157,195292
"2006-09-29",159,195292
"2006-09-29",160,202624
"2006-09-29",161,9849
"2006-09-29",162,9981
"2006-09-29",163,194661
"2006-09-29",164,198701
"2006-09-29",166,194961
"2006-10-06",55,194890
"2006-10-06",58,197553
"2006-10-06",60,195590
"2006-10-06",68,196046
"2006-10-06",72,195941
"2006-10-06",101,196943
"2006-10-06",104,136148
"2006-10-06",105,197140
"2006-10-06",114,196885
"2006-10-06",118,195663
"2006-10-06",119,195941
"2006-10-06",122,196337
"2006-10-06",124,196461
"2006-10-06",126,201363
"2006-10-06",127,197013
"2006-10-06",128,197745
"2006-10-06",129,196203
"2006-10-06",130,196221
"2006-10-06",132,85455
"2006-10-06",133,197730
"2006-10-06",134,195864
"2006-10-06",135,195468
"2006-10-06",136,195839
"2006-10-06",138,197567
"2006-10-06",141,198513
"2006-10-06",142,195706
"2006-10-06",143,198642
"2006-10-06",145,195797
"2006-10-06",146,195938
"2006-10-06",148,196067
"2006-10-06",149,195709
"2006-10-06",150,195197
"2006-10-06",151,192322
"2006-10-06",152,195721
"2006-10-06",153,196404
"2006-10-06",154,196399
"2006-10-06",155,196374
"2006-10-06",157,195872
"2006-10-06",159,195872
"2006-10-06",160,203230
"2006-10-06",161,9713
"2006-10-06",162,9845
"2006-10-06",163,195241
"2006-10-06",164,199237
"2006-10-06",166,195548
"2006-10-13",55,195341
"2006-10-13",58,197961
"2006-10-13",60,196009
"2006-10-13",68,196473
"2006-10-13",72,196365
"2006-10-13",101,197366
"2006-10-13",104,140544
"2006-10-13",105,197583
"2006-10-13",114,197303
"2006-10-13",118,196092
"2006-10-13",119,196365
"2006-10-13",122,196762
"2006-10-13",124,196887
"2006-10-13",126,201738
"2006-10-13",127,197539
"2006-10-13",128,198190
"2006-10-13",129,196777
"2006-10-13",130,196793
"2006-10-13",132,85741
"2006-10-13",133,198139
"2006-10-13",134,196290
"2006-10-13",135,195922
"2006-10-13",136,196261
"2006-10-13",138,198008
"2006-10-13",141,198971
"2006-10-13",142,196129
"2006-10-13",143,199044
"2006-10-13",145,196195
"2006-10-13",146,196365
"2006-10-13",148,196447
"2006-10-13",149,196136
"2006-10-13",150,195612
"2006-10-13",151,192532
"2006-10-13",152,196119
"2006-10-13",153,196573
"2006-10-13",154,196571
"2006-10-13",155,196804
"2006-10-13",157,196292
"2006-10-13",159,196292
"2006-10-13",160,203582
"2006-10-13",161,9768
"2006-10-13",162,9900
"2006-10-13",163,195680
"2006-10-13",164,199746
"2006-10-13",166,195981
"2006-10-20",55,196444
"2006-10-20",58,199183
"2006-10-20",60,197100
"2006-10-20",68,197608
"2006-10-20",72,197492
"2006-10-20",101,198553
"2006-10-20",104,145302
"2006-10-20",105,198749
"2006-10-20",114,198402
"2006-10-20",118,197287
"2006-10-20",119,197492
"2006-10-20",122,197865
"2006-10-20",124,197966
"2006-10-20",126,202967
"2006-10-20",128,199354
"2006-10-20",129,197931
"2006-10-20",130,197933
"2006-10-20",132,85868
"2006-10-20",133,199226
"2006-10-20",134,197428
"2006-10-20",135,197045
"2006-10-20",136,197365
"2006-10-20",138,199189
"2006-10-20",141,200176
"2006-10-20",142,197261
"2006-10-20",143,200199
"2006-10-20",145,197356
"2006-10-20",146,197567
"2006-10-20",148,197621
"2006-10-20",149,197254
"2006-10-20",150,196744
"2006-10-20",151,193525
"2006-10-20",152,197337
"2006-10-20",153,197790
"2006-10-20",154,197705
"2006-10-20",155,197987
"2006-10-20",157,197299
"2006-10-20",159,197298
"2006-10-20",160,204822
"2006-10-20",161,10055
"2006-10-20",162,10171
"2006-10-20",163,196804
"2006-10-20",164,201019
"2006-10-20",166,197126
"2006-10-27",40,197945
"2006-10-27",55,196893
"2006-10-27",58,199431
"2006-10-27",60,197519
"2006-10-27",68,198062
"2006-10-27",72,197905
"2006-10-27",101,198944
"2006-10-27",104,148740
"2006-10-27",105,199167
"2006-10-27",114,198835
"2006-10-27",118,197708
"2006-10-27",119,197905
"2006-10-27",122,198304
"2006-10-27",124,198527
"2006-10-27",126,203270
"2006-10-27",128,199721
"2006-10-27",129,198288
"2006-10-27",130,198282
"2006-10-27",132,86338
"2006-10-27",133,199692
"2006-10-27",134,197858
"2006-10-27",135,197477
"2006-10-27",136,197775
"2006-10-27",138,199557
"2006-10-27",141,200555
"2006-10-27",142,197715
"2006-10-27",143,200087
"2006-10-27",145,197785
"2006-10-27",146,197938
"2006-10-27",148,198042
"2006-10-27",149,197692
"2006-10-27",150,197153
"2006-10-27",151,193516
"2006-10-27",152,197542
"2006-10-27",153,198147
"2006-10-27",154,198145
"2006-10-27",155,198448
"2006-10-27",157,198325
"2006-10-27",159,198325
"2006-10-27",160,205404
"2006-10-27",161,9932
"2006-10-27",162,9979
"2006-10-27",163,197243
"2006-10-27",164,201410
"2006-10-27",166,197554
"2006-10-27",167,197275
"2006-11-03",40,198256
"2006-11-03",55,197192
"2006-11-03",58,200170
"2006-11-03",60,197845
"2006-11-03",72,198192
"2006-11-03",85,204417
"2006-11-03",101,199268
"2006-11-03",105,199430
"2006-11-03",114,199142
"2006-11-03",118,197975
"2006-11-03",119,198192
"2006-11-03",122,198559
"2006-11-03",124,198860
"2006-11-03",126,203464
"2006-11-03",128,200736
"2006-11-03",130,198591
"2006-11-03",132,86508
"2006-11-03",133,199993
"2006-11-03",134,198147
"2006-11-03",135,197803
"2006-11-03",136,198114
"2006-11-03",138,199918
"2006-11-03",141,200976
"2006-11-03",142,198014
"2006-11-03",143,200385
"2006-11-03",145,198102
"2006-11-03",149,197983
"2006-11-03",150,197492
"2006-11-03",153,198479
"2006-11-03",154,198475
"2006-11-03",155,198803
"2006-11-03",157,198602
"2006-11-03",159,198603
"2006-11-03",160,209165
"2006-11-03",161,9969
"2006-11-03",162,10082
"2006-11-03",163,197512
"2006-11-03",164,201742
"2006-11-03",166,197843
"2006-11-03",167,197608
"2006-11-10",40,198771
"2006-11-10",55,197698
"2006-11-10",60,198371
"2006-11-10",72,198730
"2006-11-10",85,203835
"2006-11-10",101,199765
"2006-11-10",104,144376
"2006-11-10",105,199964
"2006-11-10",114,199626
"2006-11-10",119,198730
"2006-11-10",122,199078
"2006-11-10",124,199405
"2006-11-10",126,204087
"2006-11-10",132,86628
"2006-11-10",134,198676
"2006-11-10",135,198320
"2006-11-10",136,198659
"2006-11-10",138,200322
"2006-11-10",141,201420
"2006-11-10",142,198534
"2006-11-10",143,200847
"2006-11-10",145,198624
"2006-11-10",148,198886
"2006-11-10",150,198011
"2006-11-10",151,193942
"2006-11-10",152,198301
"2006-11-10",153,199048
"2006-11-10",154,199046
"2006-11-10",155,199364
"2006-11-10",157,199131
"2006-11-10",159,199131
"2006-11-10",160,206757
"2006-11-10",161,9588
"2006-11-10",162,9718
"2006-11-10",163,198022
"2006-11-10",164,202233
"2006-11-10",166,198346
"2006-11-10",167,198132
"2006-11-10",168,199356
"2006-11-10",169,200562
"2006-11-17",40,199776
"2006-11-17",55,198692
"2006-11-17",60,199335
"2006-11-17",68,199832
"2006-11-17",72,199687
"2006-11-17",85,203694
"2006-11-17",101,200843
"2006-11-17",104,144300
"2006-11-17",105,200913
"2006-11-17",114,200595
"2006-11-17",118,199359
"2006-11-17",119,199687
"2006-11-17",122,200041
"2006-11-17",124,200413
"2006-11-17",126,205050
"2006-11-17",132,86839
"2006-11-17",134,199640
"2006-11-17",135,199278
"2006-11-17",136,199923
"2006-11-17",138,201313
"2006-11-17",141,202480
"2006-11-17",142,199499
"2006-11-17",143,201839
"2006-11-17",145,199612
"2006-11-17",146,199729
"2006-11-17",148,199861
"2006-11-17",150,198921
"2006-11-17",151,194601
"2006-11-17",152,199235
"2006-11-17",153,200016
"2006-11-17",154,200002
"2006-11-17",155,200362
"2006-11-17",157,200116
"2006-11-17",159,200119
"2006-11-17",160,208170
"2006-11-17",161,9794
"2006-11-17",162,9903
"2006-11-17",163,198996
"2006-11-17",164,203231
"2006-11-17",166,199325
"2006-11-17",167,199114
"2006-11-17",168,200369
"2006-11-17",169,201517
"2006-11-24",40,200826
"2006-11-24",55,199671
"2006-11-24",60,200371
"2006-11-24",68,200847
"2006-11-24",72,200701
"2006-11-24",85,204787
"2006-11-24",101,201860
"2006-11-24",104,151979
"2006-11-24",105,201928
"2006-11-24",114,201642
"2006-11-24",118,200492
"2006-11-24",119,200701
"2006-11-24",122,201071
"2006-11-24",124,201222
"2006-11-24",126,206037
"2006-11-24",128,203309
"2006-11-24",132,87407
"2006-11-24",133,202556
"2006-11-24",134,200663
"2006-11-24",135,200320
"2006-11-24",136,200577
"2006-11-24",138,202348
"2006-11-24",141,203434
"2006-11-24",142,200529
"2006-11-24",143,202927
"2006-11-24",145,200665
"2006-11-24",146,200771
"2006-11-24",148,200913
"2006-11-24",150,199991
"2006-11-24",151,195382
"2006-11-24",152,200176
"2006-11-24",153,201047
"2006-11-24",154,201045
"2006-11-24",155,201170
"2006-11-24",157,201150
"2006-11-24",159,201149
"2006-11-24",160,208720
"2006-11-24",161,9670
"2006-11-24",162,9851
"2006-11-24",163,200051
"2006-11-24",164,204097
"2006-11-24",166,200366
"2006-11-24",167,200166
"2006-11-24",168,201372
"2006-11-24",169,202528
"2006-12-01",40,201171
"2006-12-01",55,199934
"2006-12-01",60,200644
"2006-12-01",68,201114
"2006-12-01",72,200958
"2006-12-01",85,204997
"2006-12-01",101,202080
"2006-12-01",104,151905
"2006-12-01",105,202203
"2006-12-01",114,201935
"2006-12-01",118,200684
"2006-12-01",119,200958
"2006-12-01",122,201288
"2006-12-01",124,201504
"2006-12-01",126,206316
"2006-12-01",128,203486
"2006-12-01",129,201398
"2006-12-01",130,201393
"2006-12-01",132,87607
"2006-12-01",133,202833
"2006-12-01",134,200939
"2006-12-01",135,200607
"2006-12-01",136,200851
"2006-12-01",138,202593
"2006-12-01",141,203748
"2006-12-01",142,200808
"2006-12-01",143,203163
"2006-12-01",145,200932
"2006-12-01",146,201047
"2006-12-01",148,201177
"2006-12-01",150,200292
"2006-12-01",151,195450
"2006-12-01",152,200397
"2006-12-01",153,201342
"2006-12-01",154,201325
"2006-12-01",155,201476
"2006-12-01",157,201409
"2006-12-01",159,201401
"2006-12-01",160,209014
"2006-12-01",161,9692
"2006-12-01",162,9875
"2006-12-01",163,200321
"2006-12-01",164,204341
"2006-12-01",166,200644
"2006-12-01",167,200435
